time mnvel errvel tel
2459095.6179108797 236.9085275585412 539.5647369917591 foces
2459095.631846065 -14.57001479531391 20.92792935212434 foces
2459097.4549016203 106.4588803471579 11.286394347199348 foces
2459097.465850695 96.56973388234655 2.852685453400261 foces
2459097.4785590284 93.44330416952744 4.178533125309183 foces
2459097.491255787 92.88674214995899 2.826927465701265 foces
2459097.5046585654 89.6544140592423 2.6310990035183215 foces
2459097.517320602 84.83147824866228 2.368628407679948 foces
2459097.5300636576 82.73176714528563 10.024804885930255 foces
2459097.5442766203 81.36689293987638 2.582012431764935 foces
2459101.5007233797 47.31766551041983 12.3146027614488 foces
2459101.5126678245 45.607699794168184 11.208691155965186 foces
2459101.524253472 49.985599632028425 11.304817801723557 foces
2459101.5373668983 46.67120738178619 10.876809056905927 foces
2459101.5493460647 49.714697485595934 11.687208324057062 foces
2459101.5610358794 41.75313201761401 10.915318267333905 foces
2459102.4768692134 -40.98220465956274 12.028474055911495 foces
2459102.4899942135 -42.548828756222974 10.91350173129556 foces
2459102.5026562503 -46.71798047248649 11.297486252699413 foces
2459102.516649306 -55.111169975350094 11.232209499217378 foces
2459102.5295428243 -56.26574338923092 11.117472535860827 foces
2459102.5424247687 -59.7840368917241 11.617200808716492 foces
2459103.391394676 -61.54476278426864 10.360720516426253 foces
2459103.4007002315 -92.64720659097111 7.952213172010519 foces
2459103.4122511577 -88.59118598067016 10.387134862044835 foces
2459103.4241261575 -91.52755880810855 8.914615584727303 foces
2459103.437332176 -93.76768956835895 9.742781935673907 foces
2459103.448883102 -91.23211624389023 8.762583394291863 foces
2459103.460422454 -90.33005364196015 8.479791715069359 foces
2459103.4741840283 -84.47083140734503 10.207620273621263 foces
2459103.48572338 -101.46803722085951 59.5055347019542 foces
2459103.4972627317 39.413057573160586 149.63681279545048 foces
2459104.488709491 -8.567433205579619 8.772998849662715 foces
2459104.497876158 -24.086426768839374 9.219809882487443 foces
2459104.5094270837 -22.129087070518835 8.127905715886895 foces
2459104.52103588 -21.87679016772381 9.600423766423264 foces
2459104.53359375 -17.317473516713108 8.519468893077784 foces
2459104.545283565 -26.80269003091871 9.221971979100713 foces
2459104.5585127315 -18.153459902056056 8.672052938542537 foces
2459104.57015625 -18.07198730709024 10.024804885930255 foces
2459104.581857639 -13.682379275042877 8.046204082444179 foces
2459105.476545139 44.20647986007589 10.98153892973273 foces
2459105.4881307874 28.43648432849932 10.397215716305956 foces
2459105.500827546 28.10166485409627 8.461692800043284 foces
2459105.51353588 30.65112883168331 10.222718791659513 foces
2459105.5271006944 22.152261832399745 9.94839525309895 foces
2459105.5416840278 24.767940648730473 9.890850397311281 foces
2459105.5546006947 23.179391980439505 9.606051891763029 foces
2459105.5674131946 13.042270343245946 8.378403529622267 foces
2459112.5552488426 -160.81090593615681 55.7950719695885 foces
2459112.5693692127 -154.42179486850637 54.14198300736596 foces
2450002.665695 -52.9 4.1 lick
2450002.684340 -45.8 4.8 lick
2450002.800220 -60.8 4.6 lick
2450002.815961 -53.3 5.0 lick
2450002.954711 -60.9 5.5 lick
2450002.968287 -57.3 7.0 lick
2450003.611377 -24.2 5.0 lick
2450003.626898 -30.5 4.6 lick
2450003.642963 -26.0 4.9 lick
2450003.716586 -19.2 4.2 lick
2450003.732488 -23.5 4.3 lick
2450003.747488 -21.2 4.1 lick
2450003.886863 -13.5 4.5 lick
2450003.902315 -14.7 4.7 lick
2450003.917083 -11.9 5.5 lick
2450004.601708 39.7 2.6 lick
2450004.619537 38.0 3.9 lick
2450004.785324 48.8 2.4 lick
2450004.907253 53.2 3.1 lick
2450005.604647 36.6 2.6 lick
2450005.917766 8.7 4.8 lick
2450005.931539 8.2 4.6 lick
2450011.631285 -55.7 6.8 lick
2450011.656319 -56.4 6.1 lick
2450011.826574 -45.6 7.0 lick
2450011.848889 -50.6 6.7 lick
2450012.624850 21.7 7.2 lick
2450012.647407 20.3 7.6 lick
2450012.857500 29.5 8.1 lick
2450012.880313 26. 10. lick
2450013.612662 52.3 6.4 lick
2450013.635625 57.3 6.7 lick
2450013.823021 54.3 7.3 lick
2450013.842350 33. 11. lick
2450014.632407 -8.8 7.4 lick
2450014.654248 -9.5 7.3 lick
2450014.711505 -7.7 7.2 lick
2450014.734514 -15.6 7.4 lick
2450014.804063 -24.4 6.1 lick
2450014.826817 -15.8 6.2 lick
2450014.896100 -37.6 8.8 lick
2450014.919560 -27. 13. lick
2450015.613912 -52.5 7.2 lick
2450015.636215 -61.1 6.1 lick
2450015.734225 -54.7 6.7 lick
2450015.757269 -52.7 6.6 lick
2450015.853368 -65.8 8.1 lick
2450015.876921 -53.8 7.8 lick
2450016.600139 10.8 6.8 lick
2450016.630394 -5.8 6.6 lick
2450016.750521 4.9 6.5 lick
2450016.772500 3.2 7.0 lick
2450016.836400 9.2 8.8 lick
2450016.860336 13.1 9.1 lick
2450017.723137 58.0 5.9 lick
2450017.746840 55.4 6.4 lick
2450017.837141 55.1 7.4 lick
2450017.858681 52.3 9.6 lick
2450018.602975 14.3 8.1 lick
2450018.624167 15.1 6.2 lick
2450018.754653 2.5 7.7 lick
2450018.778021 -2.3 7.7 lick
2450018.845972 -27.0 8.1 lick
2450018.868287 6.1 9.7 lick
2450019.611632 -47.6 6.5 lick
2450019.633738 -53.1 6.6 lick
2450019.723484 -56.8 6.0 lick
2450019.744676 -73.1 7.3 lick
2450019.838044 -62.2 6.0 lick
2450019.860139 -69.9 7.2 lick
2450020.602187 -25.3 5.6 lick
2450020.624931 -22.4 5.6 lick
