time mnvel errvel tel
2459097.4549016203 98.23859228632357 22.905874073158472 foces
2459097.465850695 111.6737972014487 19.64190498619929 foces
2459097.4785590284 105.78793530338227 16.2326417718167 foces
2459097.491255787 96.65071249189828 11.368879829228058 foces
2459097.5046585654 93.50294464950798 9.227945894008077 foces
2459097.517320602 84.3357460162176 3.4825345148656206 foces
2459097.5300636576 79.7619371118817 343.63601870695936 foces
2459097.5442766203 76.65098890553642 4.143434161083088 foces
2459101.5007233797 -298.60863189059546 277.967294256689 foces
2459101.5126678245 -277.8146229300167 281.898343027676 foces
2459101.524253472 -272.13258970413114 283.5945444749893 foces
2459101.5373668983 -253.69255509095888 290.075657166309 foces
2459101.5493460647 -278.6639626681317 295.2843920470380 foces
2459101.5610358794 -270.27389823049236 297.427771176558 foces
2459102.4768692134 -413.5779126437876 321.0301349123878 foces
2459102.4899942135 -518.7338431038577 329.2662571612164 foces
2459102.5026562503 -418.93899490604105 330.258567664845 foces
2459102.516649306 -482.7173885580384 334.98139071936504 foces
2459102.5295428243 -294.71722331527684 336.978537957140 foces
2459102.5424247687 -375.6130470394415 338.0528656019513 foces
2459103.391394676 -334.2688507308998 342.5845266512699 foces
2459103.4007002315 -408.5641114329933 336.8200909154839 foces
2459103.4122511577 -527.5472296407069 339.770249934459 foces
2459103.4241261575 -476.6315103117338 343.6360187069593 foces
2459103.437332176 -403.0461776915995 351.7603532555211 foces
2459103.448883102 -529.9240543951353 348.3855534857193 foces
2459103.460422454 -502.167627016257 356.26237620566735 foces
2459103.4741840283 -416.0889666559214 359.756613709702 foces
2459103.48572338 -250.32079490002118 399.7864418249516 foces
2459104.488709491 -293.1708624900364 438.4544259272113 foces
2459104.497876158 -410.83488560284496 438.6750273173032 foces
2459104.5094270837 -418.24260231034 444.23408046966506 foces
2459104.52103588 -441.51568022863773 443.1002400592046 foces
2459104.53359375 -372.4689293379733 446.54244660286855 foces
2459104.545283565 -377.2061183707417 445.60235656348044 foces
2459104.5585127315 -302.5343414871858 449.3045609103145 foces
2459104.57015625 -375.6907421441799 441.45816121684317 foces
2459104.581857639 -337.92722848799554 452.1205363159261 foces
2459105.476545139 -600.4490794409217 540.9024634676965 foces
2459105.4881307874 -661.927223668775 565.5880540468181 foces
2459105.500827546 -741.8888103871482 570.1400907075996 foces
2459105.51353588 -675.7579917154792 569.7728042940621 foces
2459105.5271006944 -702.5790203816148 581.4933547622476 foces
2459105.5416840278 -694.561740863961 580.6017395269249 foces
2459105.5546006947 -675.3137336558698 583.3621165854494 foces
2459105.5674131946 -664.2241446252907 585.3001621106591 foces
2450002.665695 -52.9 4.1 lick
2450002.684340 -45.8 4.8 lick
2450002.800220 -60.8 4.6 lick
2450002.815961 -53.3 5.0 lick
2450002.954711 -60.9 5.5 lick
2450002.968287 -57.3 7.0 lick
2450003.611377 -24.2 5.0 lick
2450003.626898 -30.5 4.6 lick
2450003.642963 -26.0 4.9 lick
2450003.716586 -19.2 4.2 lick
2450003.732488 -23.5 4.3 lick
2450003.747488 -21.2 4.1 lick
2450003.886863 -13.5 4.5 lick
2450003.902315 -14.7 4.7 lick
2450003.917083 -11.9 5.5 lick
2450004.601708 39.7 2.6 lick
2450004.619537 38.0 3.9 lick
2450004.785324 48.8 2.4 lick
2450004.907253 53.2 3.1 lick
2450005.604647 36.6 2.6 lick
2450005.917766 8.7 4.8 lick
2450005.931539 8.2 4.6 lick
2450011.631285 -55.7 6.8 lick
2450011.656319 -56.4 6.1 lick
2450011.826574 -45.6 7.0 lick
2450011.848889 -50.6 6.7 lick
2450012.624850 21.7 7.2 lick
2450012.647407 20.3 7.6 lick
2450012.857500 29.5 8.1 lick
2450012.880313 26. 10. lick
2450013.612662 52.3 6.4 lick
2450013.635625 57.3 6.7 lick
2450013.823021 54.3 7.3 lick
2450013.842350 33. 11. lick
2450014.632407 -8.8 7.4 lick
2450014.654248 -9.5 7.3 lick
2450014.711505 -7.7 7.2 lick
2450014.734514 -15.6 7.4 lick
2450014.804063 -24.4 6.1 lick
2450014.826817 -15.8 6.2 lick
2450014.896100 -37.6 8.8 lick
2450014.919560 -27. 13. lick
2450015.613912 -52.5 7.2 lick
2450015.636215 -61.1 6.1 lick
2450015.734225 -54.7 6.7 lick
2450015.757269 -52.7 6.6 lick
2450015.853368 -65.8 8.1 lick
2450015.876921 -53.8 7.8 lick
2450016.600139 10.8 6.8 lick
2450016.630394 -5.8 6.6 lick
2450016.750521 4.9 6.5 lick
2450016.772500 3.2 7.0 lick
2450016.836400 9.2 8.8 lick
2450016.860336 13.1 9.1 lick
2450017.723137 58.0 5.9 lick
2450017.746840 55.4 6.4 lick
2450017.837141 55.1 7.4 lick
2450017.858681 52.3 9.6 lick
2450018.602975 14.3 8.1 lick
2450018.624167 15.1 6.2 lick
2450018.754653 2.5 7.7 lick
2450018.778021 -2.3 7.7 lick
2450018.845972 -27.0 8.1 lick
2450018.868287 6.1 9.7 lick
2450019.611632 -47.6 6.5 lick
2450019.633738 -53.1 6.6 lick
2450019.723484 -56.8 6.0 lick
2450019.744676 -73.1 7.3 lick
2450019.838044 -62.2 6.0 lick
2450019.860139 -69.9 7.2 lick
2450020.602187 -25.3 5.6 lick
2450020.624931 -22.4 5.6 lick
2450020.729340 -14.8 5.2 lick
2450020.752986 -11.2 6.1 lick
2450020.842303 -6.0 7.5 lick
2450020.864352 4.9 7.0 lick
2450021.604722 37.3 6.0 lick
2450021.627025 60.2 6.0 lick
2450021.649803 58.6 6.4 lick
2450021.672685 46.2 5.9 lick
2450021.698472 48.9 7.6 lick
2450021.721956 69. 11. lick
2450021.744630 29. 12. lick
2450023.588264 -39.2 6.9 lick
2450023.610405 -38.2 7.5 lick
2450023.632975 -42.7 6.3 lick
2450023.655775 -48.1 6.0 lick
2450023.678507 -39.9 6.6 lick
2450023.701042 -40.1 6.6 lick
2450023.725833 -48.8 6.7 lick
