time mnvel errvel tel
2458730.535190972 -43.042028500542955 37.67105569930315 foces
2458730.5396238426 -36.44174273215583 34.34146091097465 foces
2458730.545943287 -40.81219579540914 37.376078579754726 foces
2458730.549809028 -39.20944119974453 38.178180122944575 foces
2458730.555318287 -38.0277584915043 34.25569295752168 foces
2458730.558269676 -49.704155362642354 36.864324725946084 foces
2458730.5612210645 -43.81163259436224 38.98587484589772 foces
2458730.5641608797 -49.35198616837877 38.87579581179015 foces
2458730.5671006944 -42.20269878007409 40.78941345496403 foces
2458730.5700520836 -37.174647570813875 39.16849419495215 foces
2458730.5729918983 -35.649313883172084 36.45577371967299 foces
2458730.575943287 -31.002934215189725 36.45197182595203 foces
2458731.590572917 34.558679134028665 39.77943485646824 foces
2458731.5959201395 45.04596497868343 31.868415986678723 foces
2458731.602158565 53.272829064316866 32.944384954040345 foces
2458731.608686343 53.86267798970398 30.201257217208695 foces
2458731.6144155096 42.950869771544376 31.619890891652364 foces
2458731.6201331024 44.27341988572313 31.127133461017575 foces
2458737.5953530096 -44.24875529049535 35.51036820423016 foces
2458737.6014525467 -34.575438030104266 32.82846992322366 foces
2458737.6071817135 -43.00759596463999 31.669953228572975 foces
2458737.6129108802 -41.818442039183196 32.7137012580356 foces
2458737.6209085654 -46.77835406435665 39.2768180674046 foces
2458737.6289525465 -37.89914353652429 34.53767870022536 foces
2458737.636996528 -43.64734620842347 32.786849497931335 foces
2458737.647297454 -46.13611239213881 35.89890318658775 foces
2458737.6567650465 -42.184945340649165 33.951086138737885 foces
2458739.552193287 -125.47142132289464 43.689683421833124 foces
2458739.5567534724 -127.2825245093234 43.180677825851696 foces
2458739.561290509 -122.62846850359968 41.91731071407135 foces
2458739.5693807867 -125.53196613298569 43.0278797699817 foces
2458739.57322338 -113.25345573145012 42.433458938672445 foces
2458739.5770891206 -105.99264545328549 46.21372563968414 foces
2458739.5809664354 -109.86225527711517 46.47648599022952 foces
2458739.58484375 -117.55204315852609 48.245190822505826 foces
2458739.5887094913 -117.47184776180598 45.05039886060944 foces
2458739.592586806 -116.41268688237639 46.26428157877306 foces
2458739.596452547 -107.66106216886705 43.07535185578872 foces
2458739.6003298615 -112.67463654252867 42.25158281058829 foces
2458739.6042071762 -116.40827391957967 44.80843600818935 foces
2458740.5427372684 -55.70410605566228 38.052016208080225 foces
2458740.5479918984 -53.13396608849739 39.51823945977351 foces
2458740.55353588 -53.50156175534043 38.85766896637008 foces
2458740.558616898 -61.802868894115576 41.580794845697696 foces
2458740.5628182874 -61.780554049684085 39.83677242824775 foces
2458740.5668460648 -58.82678819813913 40.987966984226 foces
2458740.571707176 -56.2767401305357 43.783654912535575 foces
2458740.5817650463 -53.27828692247388 39.57331803121897 foces
2458740.586371528 -56.013290098656526 39.581008703669994 foces
2458740.5909664356 -64.58382891298321 40.01741808262997 foces
2458740.5957233803 -61.536266498579835 37.95149453578871 foces
2458740.6006655097 -63.26518612734942 41.257647018461924 foces
2458740.6048668986 -52.8249460247815 39.6249093058899 foces
2458740.608987269 -54.23296060701034 38.09814217911419 foces
2458740.613234954 -59.58295763515336 42.62138547724605 foces
2458740.6181655093 -47.29731565541502 43.40794858087629 foces
2458740.6244270834 -60.855861285441264 40.67798467844738 foces
2458740.6296585654 -53.19485176673457 36.76542193420334 foces
2458740.634369213 -57.362011029159675 39.510773847142 foces
2458740.63853588 -51.41795653906139 38.82986527790176 foces
2458740.642795139 -49.87877423984642 38.60859684060016 foces
2458740.6468576393 -46.75595198522561 37.73292660263712 foces
2458741.5651099537 -16.668664026371047 59.88769698360424 foces
2458741.5735243056 -11.507947406931649 63.06455026399539 foces
2458741.587320602 -18.340002935842364 63.965427673861456 foces
2458741.5972858802 -17.51657010730709 58.11813400308032 foces
2458741.606533565 -17.457894914101594 56.65331797432521 foces
2458741.614739584 -10.978684929198764 58.393878103787564 foces
2458741.6201562504 -5.580367025952214 59.51261420909015 foces
2458741.625295139 -9.590501873897466 59.2748971951871 foces
2458741.6320543983 -10.964628682577285 62.70331929013009 foces
2458741.6375057874 -16.378565136194773 61.26335313627553 foces
2458741.643165509 -14.927775058955916 56.42283170401855 foces
2458741.6474016206 -13.786181466871383 52.73905988449168 foces
2458741.6512673614 -15.40312976899444 57.07150120681951 foces
2458741.655885417 -8.12931807477164 57.073666760599856 foces
2458742.5982349543 -69.24095872340358 44.09476655454704 foces
2458742.606336806 -77.09974743716845 44.75232885001629 foces
2458742.614508102 -80.85074718826252 43.72446040261675 foces
2458742.6205034726 -86.00142501138245 43.20492955092046 foces
2458742.6265104166 -82.3149507404792 42.622617235453774 foces
2458742.6323668985 -87.21625947031394 44.61116382140238 foces
2458742.636846065 -89.77922641363942 44.80285635425492 foces
2458742.640711806 -82.72308984978832 44.16056994084203 foces
2458742.6449247687 -93.72718155964603 46.3188777659822 foces
2458742.6487673614 -78.72111359614095 43.17282131156128 foces
2458742.6528298617 -87.6487530007151 46.38260719278295 foces
2458742.656707176 -82.3750064996992 44.48266516295983 foces
2458745.4256886574 -83.91703450128304 49.91971992609734 foces
2458745.432644676 -73.08295960054818 52.63816343680695 foces
2458745.4372048615 -67.94895060770054 51.69870646350835 foces
2458745.44177662 -81.87172909485079 52.08095561239252 foces
2458745.44634838 -65.68829776758176 48.47120279093558 foces
2458745.450920139 -71.62213860897953 53.36535627164874 foces
2458745.455480324 -72.97209165689767 52.34898220118516 foces
2458745.462482639 -69.55325056258417 51.21124144169911 foces
2458745.4670543983 -68.04102580584996 56.044098150474326 foces
2458745.471626158 -66.7739501457392 59.52488975210286 foces
2458746.545503472 -74.83857189801003 79.21012403727191 foces
2458746.553767361 -70.93665091863241 71.0172580257785 foces
2458746.5594849535 -62.025390156876284 70.28677640566539 foces
2458746.5652141203 -68.24940419500143 74.48753251383752 foces
2458746.5731539354 -60.622027168593064 72.23514336872323 foces
2458746.5811863425 -71.03914051077066 67.42244618819464 foces
2458746.5892303246 -70.28271776679335 69.23746276402683 foces
2458746.5972627318 -69.16996019192356 65.76178601589224 foces
2458746.610596065 -65.01087639918686 63.17560842603734 foces
2458746.6186284726 -73.04726717775199 62.413667874112335 foces
2458747.56640625 -160.62063921199314 56.923136223331895 foces
2458747.575572917 -164.71748215191377 57.703617737538785 foces
2458747.584670139 -164.06632903398187 55.86052664896743 foces
2458747.59384838 -163.52021094765658 56.63488324345695 foces
2458747.604299769 -165.92874343140952 53.320411194963604 foces
2458747.6115219914 -159.35722560556417 54.86481967071432 foces
2458747.616059028 -168.05474404382133 56.06613003855359 foces
2458747.623859954 -167.123279020293 56.34675012811299 foces
2458747.628431713 -170.0140172083148 56.0583847430516 foces
2458747.6364988424 -167.35151331260124 55.01945962566336 foces
2458747.64103588 -176.5612147128267 58.896370855936446 foces
2458747.6472395835 -171.2420738220332 57.61122666199705 foces
2458747.65177662 -169.73633584195855 54.84068972943358 foces
2458748.588813658 -192.6007441744721 62.831110427080645 foces
2458748.5957349543 -192.87237264638287 59.69404021759627 foces
2458748.6042418987 -192.41458600133944 55.910665351075906 foces
2458748.612609954 -185.53663371044217 52.356121299233 foces
2458748.6203298615 -191.14037393580602 52.82843398682191 foces
2458748.6301909727 -185.7479223738253 50.00386235082246 foces
2458748.642760417 -191.18941139459508 52.113973653905916 foces
2458748.6589178243 -177.56118078278882 46.094386860007155 foces
