time mnvel errvel tel
2458730.535190972 173.67918932387147 23.721902844177745 foces
2458730.5396238426 170.20805091848024 22.270529177062578 foces
2458730.545943287 174.2739695570358 23.18454872233047 foces
2458730.549809028 167.92911565518352 21.8738777022637 foces
2458730.555318287 176.37655377861074 23.084076608945665 foces
2458730.558269676 176.4499553292635 22.581082812363707 foces
2458730.5612210645 176.20310286222002 21.0697812444187 foces
2458730.5641608797 178.37787226895216 22.060349416913414 foces
2458730.5671006944 176.6147570649241 21.297386129479804 foces
2458730.5700520836 183.47141522326774 22.431893227800614 foces
2458730.5729918983 185.3238704002879 23.641391929855423 foces
2458730.575943287 185.30720006581714 23.40125558066197 foces
2458731.590572917 876.6721223237014 15.98256569764603 foces
2458731.5959201395 873.3822645837097 14.963973007618716 foces
2458731.602158565 883.1032590088832 16.46470160334993 foces
2458731.608686343 889.3273581225601 16.37718677485963 foces
2458731.6144155096 881.4298584659375 15.320167975996757 foces
2458731.6201331024 884.2787262940308 16.486356494165232 foces
2458737.5953530096 182.85445605122914 22.19411910976764 foces
2458737.6014525467 183.7497852091783 22.77539308141237 foces
2458737.6071817135 176.39321994735792 23.320910815336344 foces
2458737.6129108802 181.4782069398043 23.576243957793366 foces
2458737.6209085654 187.21958001653502 23.595862411124383 foces
2458737.6289525465 187.90021550469646 23.15633966515135 foces
2458737.636996528 187.1953524282826 23.43462352699669 foces
2458737.647297454 185.18412692222728 24.851642546074544 foces
2458737.6567650465 186.66123941988008 24.084503750208125 foces
2458739.552193287 -3.2591327812006057 17.160163665771744 foces
2458739.5567534724 -4.080764717225065 17.43796405868447 foces
2458739.561290509 -3.1819977738509806 17.879615341628554 foces
2458739.5693807867 0.3211627683540428 17.28413634524038 foces
2458739.57322338 9.013736253337811 18.28914908317376 foces
2458739.5770891206 15.810940233010115 17.15788596994329 foces
2458739.5809664354 17.48141741359268 18.991597725898497 foces
2458739.58484375 10.397473594822259 18.659182283997893 foces
2458739.5887094913 7.271909725765454 17.707740624484707 foces
2458739.592586806 3.0069280093766793 16.756129350471156 foces
2458739.596452547 8.394090379953468 16.529542989168196 foces
2458739.6003298615 -0.9843276908795815 15.804841416023743 foces
2458739.6042071762 1.3914110079936108 17.73959398433223 foces
2458740.5427372684 107.8360759164807 20.643542554876312 foces
2458740.5479918984 114.5715047924532 21.75253929730985 foces
2458740.55353588 102.27897407457203 21.316755135079557 foces
2458740.558616898 119.25612942181351 21.535905549889094 foces
2458740.5628182874 103.2630847620635 22.21469047472381 foces
2458740.5668460648 112.50814091121674 21.55848733916559 foces
2458740.571707176 107.76160875095047 21.935853368344524 foces
2458740.5817650463 105.19653136867964 20.75139151189404 foces
2458740.586371528 113.09469671213719 21.650672355850453 foces
2458740.5909664356 102.78550777509145 21.37277653964643 foces
2458740.5957233803 89.40371165599481 20.51966259625239 foces
2458740.6006655097 104.79712880716761 21.642482388154857 foces
2458740.6048668986 96.6556057813259 21.000987422487334 foces
2458740.608987269 98.87252527476267 21.295820777498726 foces
2458740.613234954 95.78367505670258 21.518575665798544 foces
2458740.6181655093 107.6371976941009 23.24077296765776 foces
2458740.6244270834 96.59255442144377 21.720072506807433 foces
2458740.6296585654 92.21483185783927 22.130251422032575 foces
2458740.634369213 98.93335225660485 22.280968021936282 foces
2458740.63853588 103.24661808319615 21.815050513946513 foces
2458740.642795139 98.51597325639659 21.864248678619298 foces
2458740.6468576393 100.32659746096624 22.17915073477759 foces
2458742.5982349543 -22.89689050375273 15.141912562330274 foces
2458742.606336806 -46.22223627987523 14.540666052649557 foces
2458742.614508102 -43.945041906612005 15.221054896113051 foces
2458742.6205034726 -48.95894633452326 14.657815146529146 foces
2458742.6265104166 -49.558499609383944 15.11334775531922 foces
2458742.6323668985 -48.872044352030116 15.10033929332671 foces
2458742.636846065 -45.73043780410626 15.922886899618236 foces
2458742.640711806 -40.01754739441094 17.146047399934858 foces
2458742.6449247687 -52.46885592999661 15.224910801198337 foces
2458742.6487673614 -39.38086572833163 15.786679294335098 foces
2458742.6528298617 -48.443173843918885 16.17223828460527 foces
2458742.656707176 -45.017299967900726 15.127081148242716 foces
2458745.4256886574 77.0923820708681 15.521541248533703 foces
2458745.432644676 71.03702566316633 14.39716361236064 foces
2458745.4372048615 72.77433309300659 14.701034123214246 foces
2458745.44177662 69.06925104922539 13.344115938176174 foces
2458745.44634838 63.610978970153155 14.81106907001952 foces
2458745.450920139 64.5926892055063 14.895986639400874 foces
2458745.455480324 70.33424300271372 14.112943405657319 foces
2458745.462482639 67.32440229770828 13.612539761649003 foces
2458745.4670543983 72.85313376409522 13.834492198754454 foces
2458745.471626158 64.4849484742067 15.450000992669512 foces
2458746.545503472 86.02722129744006 20.93958907941805 foces
2458746.553767361 71.19213493092775 20.237253689539532 foces
2458746.5594849535 73.00506517673512 19.132921792692816 foces
2458746.5652141203 74.19846703343637 19.89415867459939 foces
2458746.5731539354 80.81563006408624 20.317828818625205 foces
2458746.5811863425 68.5664281185459 18.338138994500817 foces
2458746.5892303246 72.09585614842399 18.839856862569558 foces
2458746.5972627318 60.10812352617677 18.65168005187206 foces
2458746.610596065 62.28811842489358 18.725918767981334 foces
2458746.6186284726 58.82117554597153 19.06345118994162 foces
2458747.56640625 -33.98187807988643 13.355432029324662 foces
2458747.575572917 -42.028910229762005 12.429770682721491 foces
2458747.584670139 -36.916422764881645 12.137128509263187 foces
2458747.59384838 -33.53570255547402 11.862185534247642 foces
2458747.604299769 -37.01917942910768 11.973411818689865 foces
2458747.6115219914 -25.353522666347544 12.547995908461203 foces
2458747.616059028 -31.410585500291745 12.52563428234271 foces
2458747.623859954 -24.317126106876458 13.465165971229125 foces
2458747.628431713 -36.28565283423586 13.481150999788463 foces
2458747.6364988424 -35.30123242949412 13.334060079610987 foces
2458747.64103588 -39.477329676798036 13.121002527832616 foces
2458747.6472395835 -31.427623044370193 13.671854648080867 foces
2458747.65177662 -34.64589453827375 13.115413231953715 foces
2458748.588813658 -97.0945437752689 13.855556536329324 foces
2458748.5957349543 -96.48523874514831 14.536599678551912 foces
2458748.6042418987 -102.73587589664521 14.542337587473448 foces
2458748.612609954 -98.97103797140198 14.497766858772298 foces
2458748.6203298615 -96.56670127731877 14.63026610095199 foces
2458748.6301909727 -97.34014590351535 15.133660280737212 foces
2458748.642760417 -99.71120382308482 15.781186926904818 foces
2458748.6589178243 -93.62362712655295 16.463130973228758 foces
2458756.591822917 -34.27635965874788 11.158635577457954 foces
2458756.6009548614 -37.03350283145119 10.513127459533965 foces
2458756.6105381944 -33.26499351708162 10.11726705660615 foces
2458756.6184548615 -39.178335333483574 10.916280160235713 foces
2458756.626371528 -36.43465642924821 11.151323628923974 foces
2458756.6381423613 -34.0377183323244 13.996494949146317 foces
2458757.550978009 -110.86315757032116 10.728402403931218 foces
2458757.557424769 -116.1393321489054 10.572122777314352 foces
2458757.564103009 -118.743123933677 11.176417502298158 foces
2458757.5703761578 -118.0526447048419 11.15589874762066 foces
2458757.578396991 -108.61135772679381 10.80843266366563 foces
2458757.5839409726 -110.53779328011115 11.451898655218212 foces
2458757.590283565 -106.48395400275422 11.526642773914382 foces
2458757.5948437504 -104.23674981345584 11.523201129410664 foces
2458757.600399306 -106.62320537097867 10.692815034839784 foces
2458757.604971065 -107.16418188995613 10.893505510553952 foces
2458767.5533738425 -9.044836846865564 19.22186107684643 foces
2458767.56078125 -18.610970579100922 19.95535863943964 foces
2458767.5676099537 -16.649207071018736 19.571625041397912 foces
2458767.575966435 -1.345695967141637 19.717547640953647 foces
